round,score,avg_score_200,reward,avg_reward_200,coins,kills,suicides,crates_destroyed,alive_fraction
8506,1,2.19,192.9,143.46,1,0,0,13,0
8507,1,2.19,76.8,144.14,1,0,1,18,0
8508,2,2.2,475.3,145.15,2,0,0,32,1
8509,7,2.23,250.5,144.64,2,1,0,25,1
8510,2,2.23,-141.2,142.08,2,0,1,23,0
8511,1,2.22,183.5,141.42,1,0,0,11,0
8512,2,2.21,235.7,141.01,2,0,0,22,0
8513,1,2.22,525.8,143.2,1,0,0,19,1
8514,8,2.25,394.2,144.24,3,1,0,14,0
8515,3,2.26,565.1,146.16,3,0,0,13,1
8516,0,2.25,-8.6,145.52,0,0,0,4,0
8517,1,2.25,9.0,145.77,1,0,1,8,0
8518,2,2.23,31.6,144.68,2,0,0,5,0
8519,1,2.21,222.3,143.74,1,0,0,24,0
8520,1,2.21,79.9,142.95,1,0,1,9,0
8521,1,2.21,126.3,143.55,1,0,1,12,0
8522,2,2.21,42.9,144.47,2,0,1,12,0
8523,1,2.22,162.3,146.1,1,0,0,11,0
8524,2,2.22,90.0,145.04,2,0,1,21,0
8525,1,2.22,83.0,144.94,1,0,0,14,0
8526,1,2.22,97.8,145.15,1,0,0,11,0
8527,0,2.22,-12.2,145.02,0,0,1,7,0
8528,3,2.23,424.0,147.51,3,0,0,30,1
8529,1,2.21,251.3,147.43,1,0,0,28,1
8530,1,2.21,52.9,146.96,1,0,0,9,0
8531,4,2.22,242.3,147.07,4,0,0,17,0
8532,4,2.23,574.6,148.93,4,0,0,26,1
8533,5,2.23,296.0,149.09,5,0,1,12,0
8534,0,2.21,46.1,148.6,0,0,0,12,0
8535,1,2.21,67.6,148.45,1,0,1,10,0
8536,2,2.2,292.6,149.79,2,0,1,13,0
8537,1,2.21,155.5,149.53,1,0,1,15,0
8538,2,2.21,185.9,148.2,2,0,0,11,0
8539,9,2.25,733.2,151.86,4,1,0,29,1
8540,2,2.25,280.4,152.58,2,0,0,10,0
8541,3,2.25,143.6,152.71,3,0,0,9,0
8542,0,2.25,-190.0,151.91,0,0,0,8,0
8543,3,2.26,214.0,152.44,3,0,1,16,0
8544,6,2.29,-159.5,151.9,1,1,0,7,0
8545,0,2.28,-250.9,149.88,0,0,1,5,0
8546,0,2.25,2.1,149.28,0,0,0,11,0
8547,6,2.26,516.5,149.04,1,1,0,19,1
8548,1,2.23,106.6,148.63,1,0,1,12,0
8549,0,2.22,-28.7,147.36,0,0,1,10,0
8550,1,2.2,199.7,147.58,1,0,1,16,0
8551,0,2.18,53.7,146.63,0,0,0,9,0
8552,1,2.17,-28.2,146.17,1,0,0,15,1
8553,2,2.19,345.2,147.92,2,0,0,23,0
8554,3,2.17,290.7,148.96,3,0,0,23,0
8555,2,2.18,478.6,149.27,2,0,0,19,1
8556,9,2.15,571.8,148.43,4,1,0,12,1
8557,2,2.15,35.6,148.44,2,0,1,7,0
8558,0,2.12,-119.5,147.2,0,0,1,1,0
8559,2,2.1,-65.6,146.61,2,0,0,9,0
8560,1,2.08,199.9,146.41,1,0,0,22,0
8561,1,2.08,-78.2,145.56,1,0,1,8,0
8562,4,2.08,395.3,146.46,4,0,0,13,0
8563,3,2.06,197.1,146.68,3,0,0,15,0
8564,2,2.07,447.3,148.45,2,0,0,20,1
8565,2,2.07,274.8,149.37,2,0,0,21,0
8566,4,2.09,237.8,151.31,4,0,1,19,0
8567,6,2.1,327.7,152.42,1,1,0,16,1
8568,2,2.11,423.7,154.25,2,0,0,25,0
8569,1,2.1,-4.4,153.24,1,0,1,6,0
8570,5,2.12,136.3,153.95,0,1,1,9,0
8571,0,2.12,-76.3,152.09,0,0,1,6,0
8572,3,2.12,264.9,153.19,3,0,0,12,0
8573,3,2.13,415.7,154.58,3,0,0,20,0
8574,1,2.12,51.4,153.3,1,0,0,4,0
8575,1,2.12,276.5,154.0,1,0,0,19,1
8576,2,2.12,96.9,154.52,2,0,1,8,0
8577,1,2.08,198.3,154.17,1,0,0,15,0
8578,0,2.08,-79.0,152.52,0,0,1,8,0
8579,8,2.12,588.5,155.08,3,1,0,21,1
8580,4,2.13,202.6,154.72,4,0,0,11,1
8581,5,2.15,-46.3,153.81,0,1,1,8,0
8582,4,2.17,304.7,154.23,4,0,0,17,0
8583,4,2.17,242.5,153.94,4,0,0,11,0
8584,1,2.17,81.2,153.81,1,0,1,16,0
8585,2,2.13,364.9,153.65,2,0,0,16,0
8586,3,2.14,477.7,155.5,3,0,0,22,0
8587,2,2.13,-6.8,153.23,2,0,1,6,0
8588,1,2.1,245.7,152.86,1,0,0,18,0
8589,1,2.1,120.4,152.43,1,0,0,9,0
8590,2,2.1,230.4,152.58,2,0,0,21,0
8591,1,2.1,108.2,153.3,1,0,0,8,0
8592,1,2.1,151.8,153.05,1,0,0,11,0
8593,1,2.1,116.0,153.1,1,0,0,12,0
8594,1,2.1,130.0,153.66,1,1,1,16,0
8595,3,2.08,108.3,153.24,3,0,1,9,0
8596,1,2.08,81.1,153.37,1,0,0,15,0
8597,8,2.11,508.2,154.61,3,1,0,32,1
8598,5,2.12,183.5,153.33,0,1,0,11,0
8599,3,2.1,279.0,152.17,3,0,0,22,1
8600,4,2.1,309.2,152.49,4,0,0,21,1
8601,2,2.1,306.6,153.91,2,0,0,23,0
8602,4,2.12,415.5,156.26,4,0,0,18,0
8603,2,2.13,56.6,156.4,2,0,0,9,0
8604,1,2.13,47.5,154.97,1,0,1,18,0
8605,3,2.14,282.3,155.65,3,0,0,12,1
8606,1,2.15,149.0,156.51,1,0,1,11,0
8607,3,2.13,119.5,156.21,3,0,0,9,0
8608,2,2.15,154.8,156.88,2,0,0,10,0
8609,3,2.15,158.8,157.4,3,0,0,16,0
8610,1,2.15,69.3,156.94,1,0,0,8,0
8611,0,2.15,-110.9,156.13,0,0,0,18,1
8612,1,2.15,201.1,156.9,1,0,0,12,0
8613,1,2.15,172.6,157.33,1,0,0,15,0
8614,1,2.15,39.2,157.09,1,0,0,10,0
8615,4,2.17,544.9,160.1,4,0,0,40,1
8616,1,2.17,82.7,160.39,1,0,1,5,0
8617,2,2.17,127.6,160.94,2,0,1,13,0
8618,0,2.14,19.5,160.44,0,0,0,7,0
8619,4,2.15,189.3,160.57,4,0,0,15,1
8620,0,2.15,67.1,160.55,0,0,0,10,0
8621,2,2.15,474.4,161.72,2,0,0,25,0
8622,0,2.15,-58.7,161.06,0,0,1,7,0
8623,1,2.14,8.6,161.38,1,0,1,12,0
8624,1,2.13,92.4,160.81,1,0,0,6,0
8625,1,2.13,41.7,160.29,1,0,0,6,0
8626,1,2.13,16.4,159.55,1,0,0,6,0
8627,6,2.16,338.8,161.39,1,1,1,20,0
8628,2,2.16,17.3,161.63,2,0,0,11,0
8629,0,2.15,61.1,160.63,0,0,0,10,0
8630,0,2.13,21.8,159.66,0,0,1,7,0
8631,2,2.13,204.7,159.94,2,0,0,12,0
8632,3,2.12,377.5,159.88,3,0,0,18,0
8633,7,2.13,461.9,161.77,2,1,0,18,0
8634,1,2.13,-240.5,159.87,1,0,1,16,0
8635,1,2.12,323.6,161.15,1,0,0,23,0
8636,0,2.08,-183.3,158.5,0,0,0,13,1
8637,0,2.08,39.6,157.93,0,0,1,16,0
8638,2,2.08,149.0,157.66,2,0,0,16,0
8639,2,2.08,75.0,155.84,2,0,1,11,0
8640,1,2.08,8.8,155.43,1,0,1,17,0
8641,3,2.06,226.6,155.56,3,0,1,17,0
8642,3,2.06,545.8,157.64,3,0,0,24,1
8643,1,2.06,105.7,156.0,1,0,0,10,0
8644,3,2.06,125.0,156.63,3,0,1,14,0
8645,1,2.06,24.6,156.85,1,0,1,14,0
8646,0,2.05,-100.7,154.89,0,0,0,3,0
8647,2,2.02,370.4,153.82,2,0,0,15,0
8648,4,2.03,283.7,153.08,4,0,0,13,0
8649,7,2.06,107.6,153.3,2,1,0,10,0
8650,1,2.05,245.6,153.82,1,0,0,14,0
8651,1,2.04,25.2,151.96,1,1,1,10,0
8652,2,2.04,77.5,152.42,2,0,1,13,0
8653,1,2.01,27.7,149.93,1,0,0,11,0
8654,5,2.02,263.4,150.95,5,0,0,14,0
8655,2,2.04,110.0,151.55,2,0,1,18,0
8656,0,2.04,53.5,152.08,0,0,0,10,0
8657,3,2.04,274.7,153.52,3,0,0,6,0
8658,0,2.04,113.9,152.68,0,0,0,16,0
8659,1,2.02,241.0,152.84,1,0,0,11,0
8660,1,2.02,171.3,153.71,1,0,0,16,0
8661,2,2.02,314.7,155.09,2,0,0,17,0
8662,0,2.01,20.7,154.31,0,0,0,8,0
8663,0,2.0,166.0,153.99,0,0,0,16,0
8664,0,2.0,-53.9,153.89,0,0,1,10,0
8665,1,1.99,-63.4,152.64,1,0,1,6,0
8666,0,1.98,232.1,152.36,0,0,0,20,0
8667,1,1.98,-126.0,150.35,1,0,0,10,0
8668,4,2.0,258.7,152.0,4,0,0,13,1
8669,1,2.0,89.4,151.4,1,0,0,11,0
8670,2,2.0,188.7,150.68,2,0,0,21,0
8671,0,2.0,251.5,152.86,0,0,0,23,0
8672,4,2.02,299.9,155.92,4,0,0,12,0
8673,2,2.02,155.1,155.29,2,0,0,19,0
8674,8,2.04,366.5,156.17,3,1,1,20,0
8675,2,2.04,174.7,156.17,2,0,0,15,0
8676,0,2.04,102.7,156.71,0,0,1,22,0
8677,1,2.04,12.6,157.03,1,0,1,12,0
8678,2,2.04,105.2,157.14,2,0,1,15,0
8679,0,2.04,-0.9,156.08,0,0,0,10,0
8680,2,2.04,232.2,157.61,2,0,0,14,0
8681,0,2.03,78.2,157.95,0,0,0,13,0
8682,0,2.02,-83.0,156.82,0,0,1,2,0
8683,4,2.02,420.0,158.74,4,0,0,27,1
8684,1,2.0,138.4,158.65,1,0,0,17,0
8685,4,2.02,429.9,161.41,4,0,0,20,0
8686,0,2.02,159.8,161.67,0,0,0,15,0
8687,1,2.02,-3.3,161.75,1,0,0,10,0
8688,6,2.04,255.6,161.26,1,1,0,19,0
8689,2,2.05,190.0,162.87,2,0,0,11,0
8690,4,2.06,360.2,164.45,4,0,1,15,0
8691,3,2.06,331.1,164.77,3,0,0,24,0
8692,3,2.08,296.8,166.22,3,0,0,17,0
8693,2,2.07,89.2,167.93,2,0,0,7,0
8694,0,2.06,-74.9,166.14,0,0,1,8,0
8695,2,2.06,70.4,166.26,2,0,0,12,0
8696,5,2.08,406.4,168.15,5,0,0,21,0
8697,1,2.07,39.5,167.24,1,0,1,15,0
8698,4,2.08,386.5,169.26,4,0,1,28,0
8699,2,2.08,177.2,169.37,2,1,1,9,0
8700,0,2.08,51.1,170.12,0,0,0,4,0
8701,2,2.08,95.7,167.82,2,0,0,10,0
8702,0,2.07,-26.2,167.39,0,0,1,14,0
8703,2,2.08,123.6,166.51,2,0,0,7,0
8704,0,2.08,-107.8,165.51,0,0,1,5,0
8705,3,2.08,122.0,165.78,3,0,1,15,0
8706,0,2.08,76.6,165.2,0,1,1,10,0
8707,7,2.11,328.7,166.46,2,1,0,21,0
8708,2,2.11,94.2,164.55,2,0,0,10,0
8709,1,2.08,139.8,164.0,1,0,0,17,0
8710,2,2.08,61.2,165.01,2,0,0,9,0
8711,2,2.08,242.6,165.31,2,0,1,21,0
8712,2,2.08,229.2,165.27,2,0,0,17,0
8713,0,2.08,30.1,162.8,0,0,0,5,0
8714,0,2.04,140.5,161.53,0,0,0,15,0
8715,0,2.02,65.4,159.03,0,0,1,16,0
8716,1,2.03,-42.9,158.86,1,0,0,5,0
8717,1,2.03,148.0,159.55,1,0,0,13,0
8718,2,2.03,59.2,159.69,2,0,1,11,0
8719,0,2.02,185.1,159.5,0,0,0,17,0
8720,0,2.02,110.4,159.66,0,0,0,16,0
8721,2,2.02,99.9,159.52,2,0,0,7,0
8722,6,2.04,517.0,161.9,1,1,0,18,1
8723,0,2.04,-58.8,160.79,0,0,1,11,0
8724,2,2.04,74.3,160.71,2,0,1,13,0
8725,4,2.06,601.5,163.3,4,0,0,30,1
8726,5,2.08,323.5,164.43,5,0,0,20,1
8727,1,2.08,43.6,164.71,1,0,1,12,0
8728,4,2.08,441.9,164.8,4,0,0,22,1
8729,1,2.08,57.0,163.83,1,0,0,7,0
8730,2,2.09,171.4,164.42,2,0,1,17,0
8731,0,2.07,-113.8,162.64,0,0,0,2,0
8732,2,2.06,89.8,160.22,2,0,1,14,0
8733,4,2.06,215.4,159.81,4,0,0,18,0
8734,1,2.06,298.1,161.07,1,0,0,11,0
8735,0,2.06,53.0,161.0,0,0,1,13,0
8736,2,2.06,1.2,159.54,2,0,0,9,0
8737,1,2.06,-125.0,158.14,1,0,1,3,0
8738,0,2.04,96.7,157.7,0,0,0,12,0
8739,1,2.0,141.3,154.74,1,0,0,14,0
8740,1,2.0,46.5,153.57,1,0,1,13,0
8741,1,1.99,196.2,153.83,1,0,0,14,0
8742,2,2.0,67.9,155.12,2,0,0,7,0
8743,3,2.0,229.7,155.2,3,0,0,15,0
8744,1,1.98,126.0,156.62,1,0,0,10,0
8745,1,1.98,236.4,159.06,1,0,0,17,0
8746,9,2.02,255.0,160.33,4,1,0,17,1
8747,5,2.02,130.5,158.4,0,1,0,14,1
8748,6,2.04,163.5,158.68,1,1,0,7,0
8749,1,2.05,102.5,159.34,1,0,0,15,0
8750,6,2.08,203.5,159.36,1,1,0,9,0
8751,1,2.08,51.6,159.34,1,0,0,6,0
8752,2,2.08,213.3,160.55,2,0,0,11,0
8753,3,2.09,176.6,159.71,3,0,1,16,0
8754,1,2.08,49.4,158.5,1,0,1,13,0
8755,4,2.09,362.7,157.92,4,0,0,16,1
8756,1,2.05,130.7,155.72,1,0,0,15,0
8757,5,2.06,253.5,156.81,5,0,1,15,0
8758,1,2.07,103.0,157.92,1,0,0,8,0
8759,2,2.07,94.7,158.72,2,0,0,9,0
8760,8,2.1,267.1,159.06,3,1,0,21,1
8761,4,2.12,204.3,160.47,4,0,1,13,0
8762,2,2.11,172.4,159.36,2,0,0,15,0
8763,3,2.11,293.7,159.84,3,0,0,17,0
8764,2,2.11,243.4,158.82,2,0,0,19,1
8765,1,2.1,148.7,158.19,1,0,0,11,0
8766,0,2.08,-2.3,156.99,0,0,0,12,0
8767,2,2.06,242.1,156.56,2,0,0,16,0
8768,5,2.08,338.6,156.13,5,0,0,16,0
8769,1,2.08,-38.7,155.96,1,0,1,6,0
8770,2,2.06,160.1,156.08,2,0,0,7,1
8771,2,2.08,280.1,157.86,2,0,0,18,0
8772,2,2.07,121.4,157.15,2,0,0,12,0
8773,1,2.06,131.2,155.72,1,0,1,19,0
8774,0,2.06,77.3,155.85,0,0,0,14,0
8775,0,2.05,-193.9,153.5,0,0,1,5,0
8776,1,2.04,72.3,153.38,1,0,0,8,0
8777,0,2.04,-46.0,152.16,0,0,1,10,0
8778,2,2.05,96.4,153.03,2,0,0,11,0
8779,0,2.01,154.3,150.86,0,0,0,16,0
8780,2,2.0,48.3,150.09,2,0,1,8,0
8781,2,1.99,80.6,150.73,2,0,0,11,0
8782,1,1.97,100.4,149.7,1,0,0,13,0
8783,0,1.95,197.3,149.48,0,0,0,16,0
8784,1,1.95,-33.5,148.91,1,0,1,7,0
8785,1,1.95,128.1,147.72,1,0,1,15,0
8786,4,1.95,411.9,147.39,4,0,0,22,1
8787,0,1.94,16.5,147.51,0,0,1,15,0
8788,2,1.95,200.6,147.28,2,0,0,12,0
8789,0,1.94,-8.1,146.64,0,0,0,7,0
8790,1,1.94,49.1,145.73,1,0,0,6,0
8791,0,1.93,71.3,145.55,0,0,0,9,0
8792,1,1.93,132.8,145.45,1,0,0,14,0
8793,0,1.93,177.6,145.76,0,0,0,16,0
8794,4,1.94,29.2,145.26,4,0,1,10,0
8795,4,1.95,156.4,145.5,4,0,1,11,0
8796,2,1.95,32.5,145.26,2,0,1,11,0
8797,1,1.92,17.3,142.8,1,0,0,9,0
8798,1,1.9,15.1,141.96,1,0,1,10,0
8799,2,1.89,247.2,141.8,2,0,0,13,0
8800,3,1.89,230.5,141.41,3,0,1,22,0
8801,3,1.89,269.6,141.22,3,0,1,19,0
8802,3,1.89,225.0,140.27,3,0,0,9,0
8803,1,1.88,-82.1,139.58,1,0,0,6,0
8804,3,1.89,282.0,140.75,3,0,0,20,0
8805,0,1.88,73.2,139.7,0,0,1,14,0
8806,2,1.88,257.5,140.25,2,0,0,17,0
8807,9,1.91,277.3,141.03,4,1,1,19,0
8808,0,1.9,179.8,141.16,0,0,0,18,0
8809,1,1.89,158.9,141.16,1,0,0,14,0
8810,1,1.89,156.5,141.6,1,0,0,19,0
8811,2,1.9,171.6,143.01,2,0,0,10,0
8812,0,1.9,-38.3,141.81,0,0,1,13,0
8813,3,1.91,306.4,142.48,3,0,0,14,0
8814,0,1.9,-127.9,141.64,0,0,0,6,0
8815,7,1.92,208.6,139.96,2,1,1,17,0
8816,1,1.92,127.9,140.19,1,0,0,12,0
8817,1,1.91,101.9,140.06,1,0,1,12,0
8818,2,1.92,204.0,140.98,2,0,0,17,0
8819,2,1.91,175.7,140.92,2,0,1,21,0
8820,1,1.92,159.9,141.38,1,0,1,22,0
8821,0,1.91,65.3,139.33,0,0,1,20,0
8822,2,1.92,357.8,141.42,2,0,0,15,0
8823,0,1.91,-113.9,140.8,0,0,1,6,0
8824,1,1.91,-3.2,140.33,1,0,1,16,0
8825,7,1.94,147.5,140.85,2,1,0,9,0
8826,1,1.94,138.4,141.47,1,0,0,15,0
8827,9,1.96,497.5,142.26,4,1,0,15,0
8828,1,1.95,111.0,142.73,1,0,0,13,0
8829,4,1.97,183.7,143.34,4,0,0,16,0
8830,1,1.98,341.1,144.94,1,0,0,26,0
8831,1,1.97,63.1,144.23,1,0,1,21,0
8832,2,1.97,236.5,143.52,2,0,0,12,0
8833,3,1.95,226.6,142.35,3,0,0,9,0
8834,1,1.95,72.7,143.91,1,0,0,10,0
8835,0,1.94,-135.0,141.62,0,0,1,7,0
8836,0,1.94,-21.6,142.43,0,0,0,9,0
8837,2,1.95,24.0,142.35,2,0,0,4,0
8838,1,1.95,59.7,141.9,1,0,0,10,0
8839,1,1.94,233.8,142.7,1,0,0,17,0
8840,1,1.94,24.3,142.78,1,1,1,4,0
8841,2,1.94,184.4,142.56,2,0,0,13,0
8842,0,1.92,69.2,140.18,0,0,1,13,0
8843,1,1.92,-46.7,139.42,1,0,1,8,0
8844,2,1.92,46.2,139.03,2,0,1,17,0
8845,1,1.92,-192.4,137.94,1,0,0,12,1
8846,2,1.93,27.7,138.58,2,0,0,11,0
8847,2,1.93,227.8,137.87,2,0,0,12,0
8848,2,1.92,129.9,137.1,2,0,0,7,0
8849,0,1.88,53.2,136.83,0,0,0,5,0
8850,1,1.88,41.7,135.81,1,0,1,9,0
8851,2,1.89,220.2,136.78,2,0,0,11,0
8852,5,1.9,214.3,137.47,0,1,0,10,0
8853,0,1.9,-40.3,137.13,0,0,1,5,0
8854,0,1.87,-6.7,135.78,0,0,0,13,0
8855,2,1.87,162.6,136.04,2,0,0,20,0
8856,1,1.88,-68.6,135.43,1,0,1,8,0
8857,0,1.86,-104.6,133.53,0,0,0,7,0
8858,6,1.89,225.8,134.09,1,1,0,10,0
8859,7,1.92,165.6,133.72,2,1,1,7,0
8860,2,1.93,78.1,133.25,2,0,1,13,0
8861,3,1.93,215.2,132.75,3,0,0,12,0
8862,2,1.94,180.2,133.55,2,0,0,14,0
8863,2,1.95,135.5,133.4,2,0,0,8,0
8864,1,1.96,-39.2,133.47,1,0,1,6,0
8865,1,1.96,241.0,134.99,1,0,0,16,0
8866,1,1.96,71.2,134.19,1,0,0,10,0
8867,3,1.97,90.1,135.27,3,0,1,16,0
8868,3,1.97,425.7,136.1,3,0,1,26,0
8869,2,1.97,33.1,135.82,2,0,1,13,0
8870,0,1.96,102.1,135.39,0,0,0,14,0
8871,2,1.97,143.0,134.85,2,0,0,5,0
8872,1,1.96,195.9,134.33,1,0,0,15,0
8873,0,1.95,98.5,134.04,0,0,0,8,0
8874,1,1.91,278.7,133.6,1,0,0,20,1
8875,1,1.91,112.0,133.29,1,0,0,19,0
8876,1,1.91,216.0,133.86,1,0,0,14,0
8877,0,1.91,-16.8,133.71,0,0,1,13,0
8878,8,1.94,284.7,134.61,3,1,0,13,0
8879,3,1.95,302.3,136.12,3,0,0,16,0
8880,1,1.95,23.3,135.08,1,0,1,13,0
8881,1,1.95,15.7,134.77,1,0,0,6,0
8882,2,1.96,182.4,136.09,2,0,0,21,0
8883,1,1.95,70.9,134.35,1,0,0,14,0
8884,1,1.95,110.3,134.21,1,0,0,13,0
8885,1,1.93,-8.1,132.02,1,0,1,7,0
8886,5,1.96,166.3,132.05,0,1,0,7,0
8887,2,1.96,48.0,132.31,2,0,1,8,0
8888,1,1.94,89.1,131.47,1,0,1,14,0
8889,4,1.95,331.1,132.18,4,0,0,14,0
8890,1,1.93,26.0,130.51,1,0,0,6,0
8891,0,1.92,23.1,128.97,0,0,0,13,0
8892,2,1.91,228.4,128.63,2,0,0,16,0
8893,1,1.91,283.3,129.6,1,0,0,20,0
8894,0,1.91,-74.1,129.6,0,0,0,6,0
8895,1,1.9,146.8,129.98,1,0,0,9,0
8896,0,1.88,149.1,128.7,0,0,0,20,1
8897,0,1.87,-112.7,127.94,0,0,1,9,0
8898,1,1.85,116.8,126.59,1,0,0,11,0
8899,7,1.88,255.4,126.98,2,1,1,19,0
8900,3,1.9,263.6,128.04,3,0,0,14,0
8901,2,1.9,17.1,127.65,2,0,0,12,1
8902,0,1.9,-99.6,127.28,0,0,0,5,0
8903,4,1.91,59.3,126.96,4,0,0,24,1
8904,1,1.91,51.9,127.76,1,0,1,21,0
8905,1,1.9,-98.0,126.66,1,0,0,5,0
8906,2,1.91,173.5,127.14,2,0,0,16,0
8907,2,1.89,187.2,126.44,2,0,0,14,0
8908,0,1.88,86.7,126.4,0,0,0,10,0
8909,3,1.89,151.9,126.46,3,0,1,15,0
8910,3,1.89,17.1,126.24,3,0,1,12,0
8911,3,1.9,263.6,126.34,3,0,0,14,0
8912,0,1.89,-112.5,124.63,0,0,1,5,0
8913,0,1.89,-20.1,124.38,0,0,1,13,0
8914,3,1.9,136.8,124.36,3,0,0,11,0
8915,2,1.91,153.9,124.81,2,0,0,18,0
8916,1,1.91,47.5,125.26,1,0,0,6,0
8917,0,1.91,-25.4,124.39,0,0,1,12,0
8918,1,1.9,-45.1,123.87,1,0,1,10,0
8919,0,1.9,36.6,123.13,0,0,1,9,0
8920,0,1.9,91.3,123.03,0,0,0,11,1
8921,4,1.91,241.5,123.74,4,0,0,15,0
8922,1,1.89,26.5,121.29,1,0,1,11,0
8923,2,1.9,152.0,122.34,2,0,0,10,0
8924,5,1.91,180.5,122.87,5,0,0,18,1
8925,0,1.89,-47.3,119.63,0,0,1,12,0
8926,2,1.88,-7.8,117.97,2,0,0,10,0
8927,2,1.88,219.4,118.85,2,0,1,22,0
8928,1,1.86,42.5,116.85,1,0,1,9,0
8929,2,1.87,237.2,117.76,2,0,0,16,0
8930,5,1.89,499.0,119.39,5,0,0,25,0
8931,1,1.89,260.8,121.27,1,0,0,22,0
8932,2,1.89,248.3,122.06,2,0,0,15,0
8933,1,1.88,40.7,121.19,1,0,1,12,0
8934,2,1.88,371.9,121.55,2,0,1,23,0
8935,1,1.89,188.9,122.23,1,0,0,17,0
8936,2,1.89,266.4,123.56,2,0,0,15,0
8937,2,1.89,217.1,125.27,2,0,0,18,0
8938,2,1.9,153.2,125.55,2,0,0,18,0
8939,0,1.9,-47.1,124.61,0,0,0,10,0
8940,1,1.9,53.8,124.65,1,0,0,6,0
8941,1,1.9,32.8,123.83,1,0,1,11,0
8942,2,1.9,104.2,124.01,2,0,1,14,0
8943,1,1.89,23.3,122.98,1,0,0,11,0
8944,1,1.89,50.8,122.6,1,0,1,7,0
8945,0,1.88,-270.9,120.07,0,0,0,11,0
8946,1,1.84,261.3,120.1,1,1,1,17,0
8947,1,1.82,-30.6,119.29,1,0,1,6,0
8948,1,1.79,-106.6,117.94,1,0,1,4,0
8949,1,1.79,179.7,118.33,1,0,1,13,0
8950,1,1.77,38.5,117.5,1,0,0,8,0
8951,1,1.77,-127.8,116.61,1,0,0,8,0
8952,1,1.76,59.8,115.84,1,0,1,14,0
8953,1,1.75,-100.6,114.45,1,0,0,18,1
8954,0,1.75,-34.9,114.03,0,0,1,8,0
8955,2,1.74,289.9,113.67,2,0,0,14,0
8956,2,1.75,212.5,114.08,2,0,0,14,0
8957,1,1.73,355.3,114.59,1,0,0,18,1
8958,5,1.75,135.3,114.75,0,1,0,11,0
8959,1,1.74,-72.4,113.91,1,0,1,4,0
8960,2,1.71,312.5,114.14,2,0,0,11,0
8961,2,1.7,98.3,113.61,2,0,0,7,0
8962,0,1.69,-10.8,112.69,0,0,0,12,0
8963,0,1.68,29.5,111.37,0,0,1,20,0
8964,0,1.67,112.4,110.72,0,0,0,15,0
8965,4,1.68,371.9,111.83,4,0,0,28,1
8966,2,1.69,215.6,112.92,2,0,0,17,1
8967,2,1.69,290.8,113.17,2,0,0,20,0
8968,1,1.67,39.8,111.67,1,0,1,18,0
8969,1,1.67,13.9,111.94,1,0,1,14,0
8970,3,1.68,44.2,111.36,3,0,1,10,0
8971,0,1.67,147.6,110.69,0,0,1,19,0
8972,1,1.66,75.8,110.47,1,0,0,12,0
8973,3,1.67,167.0,110.64,3,0,1,16,0
8974,3,1.69,354.6,112.03,3,0,0,22,0
8975,4,1.71,229.6,114.15,4,0,1,18,0
8976,6,1.73,308.2,115.33,6,0,1,24,0
8977,4,1.75,255.6,116.84,4,0,1,22,0
8978,0,1.74,34.4,116.53,0,0,0,13,0
8979,2,1.75,346.4,117.49,2,0,0,20,0
8980,1,1.75,263.3,118.56,1,0,0,27,0
8981,1,1.74,106.6,118.69,1,0,1,12,0
8982,4,1.75,291.3,119.65,4,0,0,15,0
8983,1,1.76,-133.0,117.99,1,0,0,20,1
8984,0,1.75,21.6,118.27,0,0,1,14,0
8985,2,1.76,153.2,118.4,2,0,0,13,0
8986,1,1.75,64.4,116.66,1,0,0,7,0
8987,0,1.75,76.4,116.96,0,0,0,9,0
8988,1,1.74,82.3,116.37,1,0,1,17,0
8989,3,1.75,320.6,118.01,3,0,0,14,0
8990,1,1.75,42.1,117.97,1,0,0,7,0
8991,10,1.8,364.6,119.44,5,1,0,28,1
8992,1,1.8,62.1,119.09,1,0,0,11,0
8993,1,1.81,-30.1,118.05,1,0,0,15,0
8994,8,1.83,363.9,119.72,3,1,0,13,0
8995,0,1.81,310.8,120.49,0,0,0,12,1
8996,1,1.8,-53.3,120.07,1,0,1,10,0
8997,7,1.83,412.9,122.04,2,1,0,21,1
8998,0,1.83,-153.7,121.2,0,0,0,9,0
8999,4,1.84,177.1,120.85,4,0,1,14,0
9000,0,1.82,108.9,120.24,0,0,0,14,0
9001,1,1.81,82.4,119.3,1,0,0,5,0
9002,1,1.8,94.8,118.65,1,0,0,8,0
9003,0,1.8,-40.5,118.86,0,0,0,5,0
9004,2,1.79,21.7,117.56,2,0,1,13,0
9005,1,1.8,78.1,117.58,1,0,1,16,0
9006,0,1.79,129.8,116.95,0,0,0,18,0
9007,6,1.77,324.7,117.18,1,1,0,25,0
9008,0,1.77,118.7,116.88,0,0,0,12,0
9009,2,1.78,124.0,116.7,2,0,0,8,0
9010,2,1.78,320.7,117.52,2,0,0,18,0
9011,16,1.85,585.8,119.6,6,2,0,27,1
9012,1,1.86,177.6,120.67,1,0,0,21,0
9013,1,1.85,57.2,119.43,1,0,0,11,0
9014,5,1.88,338.1,121.76,5,0,0,19,0
9015,5,1.86,126.7,121.35,0,1,0,11,0
9016,0,1.86,-2.9,120.7,0,0,0,9,0
9017,4,1.88,179.3,121.08,4,0,1,12,0
9018,2,1.88,181.0,120.97,2,0,0,16,0
